dataset,model,condition,fold_id,status,n_train,n_val,n_train_after_sampling,val_loss,history_path,checkpoint_path,feature_count_after_preprocessing,feature_names_path,runtime_seconds,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,tp,tn,fp,fn,roc_auc,pr_auc,prediction_path
default_credit,mlp,focal_loss,7,success,27000,3000,27000,0.04969058152039846,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_focal_loss_fold07_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold07.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold07_features.json,59.12963128089905,0.758,0.6319758672699849,0.793752674368849,0.46503884572697,0.5358056265984654,0.712864270819417,419,1855,482,244,0.7747573141366089,0.544472838358582,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_focal_loss_fold07_predictions.csv
default_credit,mlp,focal_loss,8,success,27000,3000,27000,0.04908402671416601,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_focal_loss_fold08_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold08.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold08_features.json,111.73870038986206,0.7693333333333333,0.6289592760180995,0.8091570389388104,0.4831981460023175,0.546526867627785,0.7190581574784549,417,1891,446,246,0.7801989891773173,0.5631147779617119,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_focal_loss_fold08_predictions.csv
default_credit,mlp,focal_loss,9,success,27000,3000,27000,0.04924249987800916,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_focal_loss_fold09_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold09.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold09_features.json,125.53204250335693,0.7596666666666667,0.6078431372549019,0.8027385537013265,0.4664351851851852,0.5278323510150622,0.7052908454781142,403,1876,461,260,0.7749644869632788,0.5500697211412695,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_focal_loss_fold09_predictions.csv
default_credit,mlp,focal_loss,10,success,27000,3000,27000,0.04988331303993861,/kaggle/working/assignment3_outputs/histories/default_credit_mlp_focal_loss_fold10_history.csv,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold10.pt,29,/kaggle/working/assignment3_outputs/models/default_credit_mlp_focal_loss_fold10_features.json,59.68665075302124,0.7553333333333333,0.6153846153846154,0.7950363714163458,0.4599774520856821,0.5264516129032258,0.7052104934004806,408,1858,479,255,0.7759674357877182,0.5391238095669407,/kaggle/working/assignment3_outputs/metrics/default_credit_mlp_focal_loss_fold10_predictions.csv
default_credit,lstm,baseline,1,success,27000,3000,27000,0.4378028473059336,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold01_features.json,48.45597958564758,0.815,0.3795180722891566,0.9387842465753424,0.6379746835443038,0.47592067988668557,0.6591511594322496,252,2193,143,412,0.7708786773807559,0.528930064032324,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold01_predictions.csv
default_credit,lstm,baseline,2,success,27000,3000,27000,0.42169234848022463,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold02_features.json,56.65509390830994,0.8253333333333334,0.36596385542168675,0.9559075342465754,0.7023121387283237,0.48118811881188117,0.6609356948341311,243,2233,103,421,0.7850714716743687,0.5603626532777641,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold02_predictions.csv
default_credit,lstm,baseline,3,success,27000,3000,27000,0.4506384888490041,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold03_features.json,60.15478014945984,0.8076666666666666,0.30120481927710846,0.9516267123287672,0.6389776357827476,0.4094165813715456,0.6264157658029378,200,2223,113,464,0.7471226945453044,0.49394633559711476,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold03_predictions.csv
default_credit,lstm,baseline,4,success,27000,3000,27000,0.4297072992324829,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold04_features.json,56.48962068557739,0.822,0.38403614457831325,0.9464897260273972,0.6710526315789473,0.4885057471264368,0.6652629353028552,255,2211,125,409,0.7780042472974088,0.5473706203956167,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold04_predictions.csv
default_credit,lstm,baseline,5,success,27000,3000,27000,0.4454222902456919,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold05_features.json,68.57601356506348,0.815,0.3509036144578313,0.946917808219178,0.6526610644257703,0.4564152791380999,0.6489107113385046,233,2212,124,431,0.7492086281770919,0.5258250687880835,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold05_predictions.csv
default_credit,lstm,baseline,6,success,27000,3000,27000,0.42473120617866517,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold06_features.json,115.80334401130676,0.8183333333333334,0.37198795180722893,0.9452054794520548,0.6586666666666666,0.4754571703561116,0.6585967156296418,247,2208,128,417,0.7845911686128074,0.5722339580564768,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold06_predictions.csv
default_credit,lstm,baseline,7,success,27000,3000,27000,0.42974907978375754,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold07_features.json,115.12082862854004,0.824,0.34087481146304677,0.961061189559264,0.7129337539432177,0.46122448979591835,0.6509680005111553,226,2246,91,437,0.7694679530743866,0.5470315455313227,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold07_predictions.csv
default_credit,lstm,baseline,8,success,27000,3000,27000,0.4333581674893697,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold08_features.json,60.65721273422241,0.8266666666666667,0.3740573152337858,0.9550706033376123,0.7025495750708215,0.4881889763779528,0.6645639592856991,248,2232,105,415,0.7623233948462371,0.549850814318951,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold08_predictions.csv
default_credit,lstm,baseline,9,success,27000,3000,27000,0.4316296106974284,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold09_features.json,90.17198753356934,0.8253333333333334,0.3665158371040724,0.9554985023534446,0.7002881844380403,0.48118811881188117,0.6610071697287585,243,2233,104,420,0.76788253236188,0.5520825603826165,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold09_predictions.csv
default_credit,lstm,baseline,10,success,27000,3000,27000,0.4294900687535604,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_baseline_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_baseline_fold10_features.json,139.2884328365326,0.8163333333333334,0.31221719457013575,0.959349593495935,0.6854304635761589,0.42901554404145076,0.6357833940330353,207,2242,95,456,0.7791418269029082,0.5503115067340266,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_baseline_fold10_predictions.csv
default_credit,lstm,smoteenn,1,success,27000,3000,26695,0.5507608321507772,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold01_features.json,39.85257124900818,0.747,0.1716867469879518,0.9105308219178082,0.35294117647058826,0.23100303951367782,0.54110878445288,114,2127,209,550,0.6088044386449909,0.30879985919442193,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold01_predictions.csv
default_credit,lstm,smoteenn,2,success,27000,3000,26792,0.6088533318837483,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold02_features.json,51.53134346008301,0.779,0.6280120481927711,0.821917808219178,0.5006002400960384,0.5571142284569138,0.7249649282059746,417,1920,416,247,0.7925042421397921,0.5550580377224064,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold02_predictions.csv
default_credit,lstm,smoteenn,3,success,27000,3000,26982,0.7270586827596028,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold03_features.json,30.51826572418213,0.76,0.5225903614457831,0.8274828767123288,0.46266666666666667,0.4908062234794908,0.675036619079056,347,1933,403,317,0.7319744517453375,0.452479899350396,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold03_predictions.csv
default_credit,lstm,smoteenn,4,success,27000,3000,26816,0.7072898704210917,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold04_features.json,35.455692529678345,0.7513333333333333,0.6521084337349398,0.7795376712328768,0.45675105485232065,0.5372208436724566,0.7158230524839082,433,1821,515,231,0.7685799920572702,0.5081558130317176,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold04_predictions.csv
default_credit,lstm,smoteenn,5,success,27000,3000,26840,0.721757131099701,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold05_features.json,47.33621001243591,0.7543333333333333,0.5828313253012049,0.803082191780822,0.45690672963400236,0.5122435473196558,0.6929567585410135,387,1876,460,277,0.7450954288042582,0.49375512287468526,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold05_predictions.csv
default_credit,lstm,smoteenn,6,success,27000,3000,26792,0.6982936698595683,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold06_features.json,34.728609561920166,0.6213333333333333,0.766566265060241,0.5800513698630136,0.3416107382550336,0.4726090993500464,0.6733088174616273,509,1355,981,155,0.7567941930392805,0.5073511561008278,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold06_predictions.csv
default_credit,lstm,smoteenn,7,success,27000,3000,26654,0.6637119291623433,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold07_features.json,30.392131567001343,0.58,0.7104072398190046,0.5430038510911425,0.3060428849902534,0.42779291553133514,0.6267055454550735,471,1269,1068,192,0.7038871043628274,0.46870061383267825,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold07_predictions.csv
default_credit,lstm,smoteenn,8,success,27000,3000,26846,0.6478989268938701,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold08_features.json,30.779948234558105,0.7913333333333333,0.5173453996983409,0.8690629011553274,0.5285053929121726,0.5228658536585366,0.6932041504268341,343,2031,306,320,0.7467031445737176,0.5092847493060629,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold08_predictions.csv
default_credit,lstm,smoteenn,9,success,27000,3000,26897,0.5442003200848897,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold09_features.json,30.391762018203735,0.7286666666666667,0.5761689291101055,0.7719298245614035,0.4174863387978142,0.4841571609632446,0.6740493768357545,382,1804,533,281,0.7358072092271292,0.4555001812798953,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold09_predictions.csv
default_credit,lstm,smoteenn,10,success,27000,3000,26798,0.6926823345820109,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_smoteenn_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_smoteenn_fold10_features.json,38.69459319114685,0.753,0.6153846153846154,0.79204107830552,0.4563758389261745,0.5240847784200385,0.7037128468450677,408,1851,486,255,0.7590757510337666,0.5192447530303465,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_smoteenn_fold10_predictions.csv
default_credit,lstm,weighted_bce,1,success,27000,3000,27000,0.8840962111155192,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold01_features.json,81.5670371055603,0.7593333333333333,0.6039156626506024,0.8035102739726028,0.4662790697674419,0.526246719160105,0.7037129683116026,401,1877,459,263,0.7724901102698465,0.5289816352566428,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold01_predictions.csv
default_credit,lstm,weighted_bce,2,success,27000,3000,27000,0.8564336487452189,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold02_features.json,84.51156258583069,0.794,0.6009036144578314,0.8488869863013698,0.5305851063829787,0.5635593220338984,0.7248953003796006,399,1983,353,265,0.7907648358846344,0.5694905996129026,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold02_predictions.csv
default_credit,lstm,weighted_bce,3,success,27000,3000,27000,0.9131609303156535,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold03_features.json,72.05446290969849,0.7556666666666667,0.5783132530120482,0.8060787671232876,0.45878136200716846,0.5116588940706196,0.6921960100676678,384,1883,453,280,0.7481964458862849,0.5042933832759554,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold03_predictions.csv
default_credit,lstm,weighted_bce,4,success,27000,3000,27000,0.8696669274965922,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold04_features.json,131.48384070396423,0.7686666666666667,0.6039156626506024,0.8154965753424658,0.48197115384615385,0.536096256684492,0.7097061189965341,401,1905,431,263,0.7781364112271001,0.575058494084022,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold04_predictions.csv
default_credit,lstm,weighted_bce,5,success,27000,3000,27000,0.9105807387034098,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold05_features.json,84.52855134010315,0.7643333333333333,0.5602409638554217,0.822345890410959,0.4726810673443456,0.512749827705031,0.6912934271331903,372,1921,415,292,0.7513783730813666,0.512697699059509,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold05_predictions.csv
default_credit,lstm,weighted_bce,6,success,27000,3000,27000,0.8699374039967854,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold06_features.json,59.75271463394165,0.772,0.6325301204819277,0.8116438356164384,0.4883720930232558,0.5511811023622047,0.722086978049183,420,1896,440,244,0.7814659752021785,0.5627836390859808,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold06_predictions.csv
default_credit,lstm,weighted_bce,7,success,27000,3000,27000,0.8821929993629456,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold07_features.json,67.69081974029541,0.7966666666666666,0.5460030165912518,0.8677792041078306,0.5394932935916542,0.5427286356821589,0.7068911103495412,362,2028,309,301,0.7699287673991292,0.5507633529331054,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold07_predictions.csv
default_credit,lstm,weighted_bce,8,success,27000,3000,27000,0.8791247874895731,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold08_features.json,85.24849677085876,0.7746666666666666,0.6018099547511312,0.8237056054771074,0.4919852034525277,0.5413839891451832,0.7127577801141193,399,1925,412,264,0.7701649831454256,0.5632257345647538,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold08_predictions.csv
default_credit,lstm,weighted_bce,9,success,27000,3000,27000,0.8760415449142456,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold09_features.json,119.27014994621277,0.7733333333333333,0.5716440422322775,0.8305519897304237,0.4890322580645161,0.5271210013908206,0.7010980159813506,379,1941,396,284,0.771565497269643,0.554572049381497,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold09_predictions.csv
default_credit,lstm,weighted_bce,10,success,27000,3000,27000,0.8798050479888916,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_weighted_bce_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_weighted_bce_fold10_features.json,119.78031849861145,0.7743333333333333,0.5595776772247361,0.8352588789045785,0.49074074074074076,0.5229034531360113,0.6974182780646573,371,1952,385,292,0.774308762377931,0.5494781122209654,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_weighted_bce_fold10_predictions.csv
default_credit,lstm,focal_loss,1,success,27000,3000,27000,0.0503519631922245,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold01_features.json,57.988401889801025,0.7513333333333333,0.6325301204819277,0.7851027397260274,0.455531453362256,0.5296343001261034,0.7088164301039775,420,1834,502,244,0.7711343017618418,0.5240852874734491,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold01_predictions.csv
default_credit,lstm,focal_loss,2,success,27000,3000,27000,0.04823871632417043,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold02_features.json,63.22403383255005,0.764,0.6460843373493976,0.7975171232876712,0.47560975609756095,0.5478927203065134,0.7218007303185344,429,1863,473,235,0.792097435117181,0.5670485070092616,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold02_predictions.csv
default_credit,lstm,focal_loss,3,success,27000,3000,27000,0.0513071137368679,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold03_features.json,58.82736659049988,0.7533333333333333,0.5978915662650602,0.7975171232876712,0.45632183908045976,0.5176010430247718,0.6977043447763658,397,1863,473,267,0.7525623684807724,0.5061064793190774,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold03_predictions.csv
default_credit,lstm,focal_loss,4,success,27000,3000,27000,0.049349703262249627,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold04_features.json,68.27003073692322,0.7693333333333333,0.6234939759036144,0.8107876712328768,0.48364485981308414,0.5447368421052632,0.7171408235682456,414,1894,442,250,0.777006570803763,0.5541202755130061,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold04_predictions.csv
default_credit,lstm,focal_loss,5,success,27000,3000,27000,0.05070344740152359,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold05_features.json,99.10016942024231,0.7703333333333333,0.5587349397590361,0.8304794520547946,0.48370273794002605,0.5185185185185185,0.6946071959069153,371,1940,396,293,0.7564927948093745,0.5340621907606922,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold05_predictions.csv
default_credit,lstm,focal_loss,6,success,27000,3000,27000,0.04970503204067548,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold06_features.json,44.64802145957947,0.7836666666666666,0.5978915662650602,0.836472602739726,0.5096277278562259,0.5502425502425502,0.7171820845023931,397,1954,382,267,0.7788923244347252,0.5538220145652151,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold06_predictions.csv
default_credit,lstm,focal_loss,7,success,27000,3000,27000,0.0495131782690684,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold07_features.json,67.29324293136597,0.796,0.5520361990950227,0.865211810012837,0.5374449339207048,0.5446428571428571,0.7086240045539298,366,2022,315,297,0.7710940338743706,0.5501614777452495,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold07_predictions.csv
default_credit,lstm,focal_loss,8,success,27000,3000,27000,0.04996790640552839,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold08_features.json,63.044983863830566,0.7726666666666666,0.5957767722473605,0.8228498074454429,0.48825710754017304,0.5366847826086957,0.7093132898464016,395,1923,414,268,0.7632840700876644,0.5462697648572079,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold08_predictions.csv
default_credit,lstm,focal_loss,9,success,27000,3000,27000,0.04960275202989578,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold09_features.json,67.64200353622437,0.756,0.6063348416289592,0.7984595635430038,0.46048109965635736,0.5234375,0.7023972025859815,402,1866,471,261,0.7727430263109489,0.5454353671560246,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold09_predictions.csv
default_credit,lstm,focal_loss,10,success,27000,3000,27000,0.049911848117907845,/kaggle/working/assignment3_outputs/histories/default_credit_lstm_focal_loss_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_lstm_focal_loss_fold10_features.json,71.42836260795593,0.752,0.6153846153846154,0.7907573812580231,0.45484949832775917,0.5230769230769231,0.7030709983213193,408,1848,489,255,0.7706312833549865,0.5399597382698634,/kaggle/working/assignment3_outputs/metrics/default_credit_lstm_focal_loss_fold10_predictions.csv
default_credit,gru,baseline,1,success,27000,3000,27000,0.43548844011624654,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold01_features.json,65.79228186607361,0.8183333333333334,0.33433734939759036,0.9559075342465754,0.683076923076923,0.448938321536906,0.6451224418220829,222,2233,103,442,0.7757358629724376,0.5253608841461248,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold01_predictions.csv
default_credit,gru,baseline,2,success,27000,3000,27000,0.41860260113080344,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold02_features.json,85.91189122200012,0.8186666666666667,0.338855421686747,0.9550513698630136,0.6818181818181818,0.45271629778672035,0.6469533957748803,225,2231,105,439,0.7963730994182208,0.5707698228868782,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold02_predictions.csv
default_credit,gru,baseline,3,success,27000,3000,27000,0.4458680942058563,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold03_features.json,109.92576384544373,0.811,0.34789156626506024,0.9426369863013698,0.6328767123287671,0.4489795918367347,0.645264276283215,231,2202,134,433,0.7574211658276944,0.5163728090072133,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold03_predictions.csv
default_credit,gru,baseline,4,success,27000,3000,27000,0.4261894583702087,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold04_features.json,93.52488923072815,0.8243333333333334,0.375,0.952054794520548,0.6897506925207756,0.48585365853658535,0.663527397260274,249,2224,112,415,0.781110744347252,0.5704476042650889,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold04_predictions.csv
default_credit,gru,baseline,5,success,27000,3000,27000,0.4416408874988556,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold05_features.json,126.51550817489624,0.8116666666666666,0.32831325301204817,0.9490582191780822,0.6468842729970327,0.4355644355644356,0.6386857360950652,218,2217,119,446,0.7600860419417396,0.5343607542537859,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold05_predictions.csv
default_credit,gru,baseline,6,success,27000,3000,27000,0.4278788537979126,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold06_features.json,54.33849263191223,0.8203333333333334,0.3810240963855422,0.9452054794520548,0.6640419947506562,0.4842105263157895,0.6631147879187985,253,2208,128,411,0.7801382112353523,0.5707472388303398,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold06_predictions.csv
default_credit,gru,baseline,7,success,27000,3000,27000,0.4282201799551646,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold07_features.json,83.15467238426208,0.8283333333333334,0.3665158371040724,0.959349593495935,0.7189349112426036,0.4855144855144855,0.6629327153000036,243,2242,95,420,0.7695618585145128,0.5593262120960544,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold07_predictions.csv
default_credit,gru,baseline,8,success,27000,3000,27000,0.4299513884385427,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold08_features.json,133.34974884986877,0.8283333333333334,0.3815987933634992,0.9550706033376123,0.7067039106145251,0.49559255631733595,0.6683346983505558,253,2232,105,410,0.7712063331635935,0.5683839003917687,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold08_predictions.csv
default_credit,gru,baseline,9,success,27000,3000,27000,0.4320088091691335,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold09_features.json,87.6891405582428,0.8256666666666667,0.36199095022624433,0.9572100984167736,0.7058823529411765,0.4785643070787637,0.659600524321509,240,2237,100,423,0.7693911506869295,0.5543823184563069,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold09_predictions.csv
